missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_proportion
MAR	0.5499999999999999	lin	ev	0.9999996745317633	0.999999659021793	0.9999996945040528	0.7835484908616662	0.7750709267438038	0.7914622931672193	0.7835860291606799	0.7750916357146809	0.7913923086257207	0.7279568339042167	0.7203563108191404	0.7381620939118481	0.592934824285561	0.578185081713589	0.6021840092110794	0.59293482426709	0.5781850816653801	0.6021840092352087	0.26849999999999996
MAR	0.5499999999999999	lin	mse	3.2407613131216025e-07	3.113494569966427e-07	3.4136771525971567e-07	0.2167084572198586	0.20910663551385184	0.2248159588721188	0.21667070142658051	0.20894172899005498	0.2250604158302137	0.27237105441764725	0.26242146263085353	0.2791583602166784	0.40743444444947025	0.3966322933113332	0.4205609458696126	0.4074344444685547	0.39663229341581646	0.42056094593928695	0.26849999999999996
MAR	0.65	lin	ev	0.9999996835380415	0.999999660627048	0.9999996960646742	0.7677188864747417	0.7590443000332939	0.7774527209410678	0.7677759944205661	0.758201566506865	0.7772245458878744	0.7056388096072477	0.6965353388387457	0.7125364884885522	0.5692789884682232	0.5494527660027074	0.5886436948825373	0.5692789884461045	0.5494527659311527	0.5886436948630722	0.3192
MAR	0.65	lin	mse	3.1775833254578435e-07	3.125259427842004e-07	3.2817711072654925e-07	0.2324474515249773	0.22195637825623776	0.24441118005944545	0.23238898461393526	0.22218831728900554	0.24524357755584486	0.29457403823096895	0.2886536885895695	0.30198266303846694	0.4310586224984564	0.4166290013216477	0.44904882320546424	0.4310586225193772	0.41662900128352415	0.4490488232635793	0.3192
MAR	0.75	lin	ev	0.9999996604919259	0.9999996266266458	0.9999996848360335	0.7470507266970621	0.7357486864187606	0.7585441611290844	0.747455949180592	0.7361785605480484	0.7580130554030895	0.6765369994145564	0.6580581170098809	0.6880132963886645	0.544006169535086	0.525206846403251	0.563389401693754	0.5440061695303322	0.525206846400087	0.5633894016808806	0.3675
MAR	0.75	lin	mse	3.3230630013844416e-07	3.157346710668956e-07	3.5468555985362026e-07	0.25310996626832727	0.24273070432159843	0.2626838868445681	0.2527061532850764	0.24326329524222884	0.26301841272277465	0.3236732598128656	0.31292766770594227	0.3423202468786979	0.45632760805000777	0.436821477562921	0.47122976639042446	0.45632760805502226	0.4368214775756215	0.47122976640586833	0.3675
MAR	0.85	lin	ev	0.9999996744830758	0.9999996292269352	0.9999997076401315	0.7406666970997152	0.7302243331509719	0.7476305674448853	0.7406958413671428	0.7305506653275595	0.7484183007552768	0.6618277061219058	0.6471831684595997	0.6704735725535399	0.5208074474581392	0.5076296336919319	0.5439814480342003	0.520807447440035	0.5076296336498162	0.5439814480355002	0.41509999999999997
MAR	0.85	lin	mse	3.3447456761683036e-07	3.0309579759482355e-07	3.706785765880161e-07	0.25949240990519107	0.250531755204751	0.2668524956765367	0.25946683056052544	0.24991911883957624	0.2672658496466816	0.3384272816682723	0.3291695238091016	0.3492526359107321	0.4793751552741449	0.4652916074295027	0.4913737660004177	0.47937515529220914	0.4652916074281344	0.49137376603477173	0.41509999999999997
MAR	0.95	lin	ev	0.9999996413407463	0.9999995907413253	0.9999997002516621	0.7487018664153565	0.7442381304391605	0.7534921383588371	0.7486569574311344	0.7433682773078361	0.7535816811602616	0.6541865377874461	0.6392629816155178	0.6629717030214768	0.4916806239415939	0.47837386396089127	0.5012454813775723	0.49168062394870216	0.4783738639415056	0.5012454813532907	0.4647
MAR	0.95	lin	mse	3.8810571208985363e-07	3.453114959359411e-07	4.3250173837774297e-07	0.25149739215263167	0.24573060982627937	0.2585332276643349	0.2515441135817423	0.24484431637000564	0.2587070835441151	0.34608623539458794	0.3387505504221033	0.3587375811420355	0.5086594363308966	0.49843574312863803	0.5215261795014712	0.5086594363238753	0.49843574309721383	0.5215261795216843	0.4647
MCAR	0.05	lin	ev	0.9999996808909841	0.9999996721342823	0.9999996946341172	0.9631652903845739	0.9542018437836066	0.9726913424417335	0.9631527515673037	0.9541464435239764	0.9726821643609767	0.9408779493373636	0.9297729754613177	0.9535781639335398	0.7123860636163664	0.6612852121186061	0.7498233849023248	0.7123860638516839	0.6612852137003136	0.7498233849470064	0.024499999999999997
MCAR	0.05	lin	mse	3.1871275268227927e-07	3.087150678750957e-07	3.2807504368584943e-07	0.03682945108645276	0.027886234207097335	0.04576784044878836	0.03684239525896606	0.02789561487295633	0.045824284438731155	0.05914606702683204	0.046987396236969084	0.0706010908435826	0.28775453555284836	0.25091771421687126	0.33422872412290033	0.2877545353253389	0.25091771417157643	0.33422872257722314	0.024499999999999997
MCAR	0.15	lin	ev	0.9999996819960894	0.999999668793281	0.9999996967686807	0.91732466863595	0.9071231348261236	0.9239405776838829	0.9173245557495526	0.907123012023021	0.9239174677835411	0.881726602719622	0.8734911038156162	0.8884937400010489	0.7017942507235126	0.6880272737736397	0.7147372783030783	0.701794250712927	0.6880272737428204	0.7147372783408342	0.07339999999999999
MCAR	0.15	lin	mse	3.17313592715794e-07	3.067733210152184e-07	3.305020929561796e-07	0.08270878959175118	0.07650430948639558	0.09173395654856875	0.0827089783149377	0.07652899304854605	0.09173413683785633	0.11833753051305358	0.11169143528870316	0.12621485350952985	0.2983522814561804	0.2882355865299408	0.3098254463486777	0.2983522814661783	0.28823558650603687	0.3098254463777176	0.07339999999999999
MCAR	0.25	lin	ev	0.9999996774640898	0.9999996683223189	0.9999996920348599	0.8748660898310942	0.8626656989129765	0.8865090953192091	0.874865866134041	0.8626506985775863	0.8865372100759702	0.8356453967511618	0.8279801128624495	0.8462044594918015	0.6695117229315317	0.6548168647933055	0.6798801092140132	0.669511722925475	0.6548168647411219	0.6798801092225732	0.12179999999999999
MCAR	0.25	lin	mse	3.1954256315409503e-07	3.0995903426604346e-07	3.3029479926369006e-07	0.12525970963025657	0.11411071530006296	0.13761721390024195	0.12526019086692763	0.11407648591589718	0.13763335427632584	0.16453339491358993	0.15468702713059956	0.17136613480772808	0.33081317653054804	0.3178789108066204	0.34712914433108183	0.3308131765356095	0.3178789108122967	0.3471291443811497	0.12179999999999999
MCAR	0.35	lin	ev	0.9999996823080123	0.9999996708118932	0.999999702109812	0.8480543427268138	0.8405936433044482	0.8541118928147908	0.8480314224528742	0.8405557711473737	0.8541197573103532	0.8051878617217806	0.798572896763746	0.8106697691051856	0.6469108782400512	0.6342378186389332	0.6553056629220488	0.6469108782208026	0.6342378186081883	0.6553056629148952	0.1718
