missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_proportion
MAR	0.75	lin	ev	0.999999999998411	0.9999999999982941	0.9999999999985285	0.8490934964356951	0.840538306265424	0.8541148277493165	0.8488258151427385	0.8399533981595808	0.8539586720995829	0.8291957840456105	0.8212011339770586	0.8367625301609266	0.8633321743216318	0.8484316303282988	0.8726196388541034	0.8633321743251315	0.8484316303350408	0.8726196388525318	0.36769999999999997
MAR	0.75	lin	mse	1.6036136260585942e-12	1.5363555256419907e-12	1.693155318526177e-12	0.1491884358639623	0.14093415889280986	0.15597426593800917	0.14945473923313565	0.14091411915613267	0.15656746929785398	0.16887078356993962	0.15878962353065357	0.17583320118522633	0.1350750012606191	0.1242997980724351	0.1485135852826235	0.13507500125715627	0.12429979807774566	0.14851358528479291	0.36769999999999997
MAR	0.85	lin	ev	0.9999999999983927	0.9999999999982458	0.9999999999985386	0.8530992720679483	0.8472705219799881	0.8586046589179595	0.8529295591215529	0.8467293722465709	0.8588762586062528	0.8255005439641788	0.8186863598082857	0.8315682216815248	0.8462086588105728	0.8371528074130732	0.854560843893452	0.8462086588021851	0.8371528074037238	0.8545608439047967	0.41629999999999995
MAR	0.85	lin	mse	1.5996085109037682e-12	1.5236447279310913e-12	1.6773517286078966e-12	0.14520706830947044	0.1373261315500175	0.15255908744136498	0.14537385691391608	0.13707443475452527	0.1531587089763918	0.17250207963708855	0.1632800365233707	0.18068894440370908	0.15208076432639955	0.1431114560508629	0.16447652421152448	0.15208076433421996	0.1431114560395203	0.16447652421701336	0.41629999999999995
MAR	0.95	lin	ev	0.999999999998175	0.9999999999978328	0.9999999999984881	0.8821930673357496	0.8761854054232472	0.8883981126419875	0.881980424689543	0.8758593632048302	0.8882345058869674	0.8409178774076244	0.834380408175319	0.8456910404880852	0.8325228409854928	0.8254294271012216	0.8402790497296337	0.832522840991739	0.8254294270989829	0.8402790497379227	0.465
MAR	0.95	lin	mse	1.789348545832254e-12	1.534681854607268e-12	2.03212118906322e-12	0.11651424540958918	0.10877031993027082	0.1257525564433612	0.11672348076459844	0.10888813270186064	0.12608081803175886	0.15728566268114638	0.15090146923329767	0.1660023106204793	0.1654515569118908	0.15877128975781918	0.17380966382659452	0.16545155690610935	0.1587712897115905	0.1738096638404186	0.465
MCAR	0.05	lin	ev	0.9999999999984288	0.9999999999983848	0.9999999999984757	0.9820728937775923	0.9785160241369181	0.9865018168252572	0.9820660291688789	0.9785250205785814	0.9864662564583417	0.9828532065523683	0.9790646101143994	0.9868264887317897	0.9857964320143138	0.9809049206443332	0.9882716595454287	0.9857964320167696	0.9809049206420544	0.9882716595778627	0.024699999999999996
MCAR	0.05	lin	mse	1.5508117653628e-12	1.525492559498506e-12	1.5871446426126045e-12	0.01775623719829248	0.012935212013304716	0.021791735884722777	0.017762751264414678	0.012969323304648742	0.02178273772729366	0.01697625229164027	0.01287715358484558	0.021181119352855826	0.014060812372654519	0.01162204475047393	0.01931830983575116	0.01406081237011271	0.011622044718083369	0.019318309838888506	0.024699999999999996
MCAR	0.15	lin	ev	0.9999999999984226	0.9999999999983711	0.9999999999984848	0.9587104810196767	0.9546587330456335	0.9630485815097416	0.9587116129093809	0.9546555015656404	0.9630298662931907	0.9576042809192653	0.9528391565913621	0.9613438870319511	0.9705741689667049	0.9670038414107218	0.9752330862759164	0.9705741689679346	0.9670038414244038	0.9752330862841263	0.07369999999999999
MCAR	0.15	lin	mse	1.5605276418396487e-12	1.5288227832666731e-12	1.6023921756788061e-12	0.040780968282059106	0.03665726559929277	0.045018309513577257	0.04077955803978354	0.03667542985614519	0.04501388089360532	0.041866063151434645	0.0384386468876453	0.04550214625049352	0.02909449297805166	0.024498882035796928	0.033322903324394415	0.029094492976719306	0.024498882027723413	0.033322903310718945	0.07369999999999999
MCAR	0.25	lin	ev	0.9999999999984273	0.9999999999983751	0.9999999999984939	0.9335715541630385	0.9296485629404881	0.94020534985982	0.9335653857769831	0.9296327380561559	0.9402196112024914	0.9311185361162165	0.9267231243130003	0.9357296825093939	0.9528821286203348	0.9462224838721336	0.9587045058576433	0.9528821286239857	0.9462224838975271	0.9587045058634709	0.122
MCAR	0.25	lin	mse	1.5497348535656118e-12	1.5222016854137322e-12	1.5719544698495726e-12	0.06561469836120554	0.05988072266879002	0.06947534866469962	0.06562093279480974	0.059852660986588216	0.06951390995316668	0.06804006051989554	0.06320787442901696	0.07191644297010918	0.04654569356549428	0.04050194413926562	0.05224974346984977	0.04654569356208174	0.04050194413392058	0.05224974343476012	0.122
MCAR	0.35	lin	ev	0.9999999999984217	0.9999999999983533	0.9999999999984557	0.9131308574649664	0.9072442880110222	0.9193883480562475	0.9131303623192748	0.9072389915864323	0.9193684192883935	0.908737735480643	0.9043827876139783	0.9142340737457681	0.9387038119228468	0.9333374360855918	0.9454617524079567	0.9387038119114036	0.9333374360766098	0.9454617524025521	0.17089999999999997
MCAR	0.35	lin	mse	1.5531327761814333e-12	1.5087732274174455e-12	1.6094359973916933e-12	0.08580340896115565	0.07914283517726145	0.09079443017109634	0.08580408372241694	0.07916227912015505	0.09080213926874595	0.09015576497035324	0.08432728915104534	0.09488720631361866	0.06057871916646348	0.053564273185621486	0.06603143052304734	0.0605787191774398	0.05356427319094889	0.06603143053196897	0.17089999999999997
MCAR	0.44999999999999996	lin	ev	0.9999999999984022	0.9999999999983179	0.9999999999984932	0.8979904013233352	0.8954579820590645	0.900113071903876	0.897992797649327	0.8954713905666384	0.9001120797221895	0.8889758323280814	0.8856048505434229	0.892061384911369	0.9235692148149667	0.9186423368343117	0.9311134774315895	0.9235692148226795	0.9186423368570128	0.9311134774251828	0.22160000000000002
MCAR	0.44999999999999996	lin	mse	1.5773482376986974e-12	1.5481074288956274e-12	1.612522110759373e-12	0.10079850713108082	0.09755340448757183	0.1034088525995325	0.10079664866851709	0.0975360146633807	0.10339355884537466	0.10970158971365154	0.10650275610049681	0.1121320471312956	0.07552484396712641	0.06853160934288674	0.08085566537328431	0.07552484395999785	0.06853160933868044	0.08085566535237892	0.22160000000000002
MCAR	0.5499999999999999	lin	ev	0.9999999999984077	0.9999999999983205	0.9999999999985001	0.88606162917287	0.8843892885501419	0.8873188600481984	0.8860585004115696	0.8843653000029291	0.8873103691016926	0.8735045493227425	0.8709500234646277	0.8770822033436061	0.9105044871424152	0.904545195713556	0.9148929181977334	0.9105044871371547	0.9045451957487294	0.9148929181825017	0.269
MCAR	0.5499999999999999	lin	mse	1.5781917046240296e-12	1.4856877506184575e-12	1.6398038483213673e-12	0.11261723204135912	0.10957725092634071	0.11596471044273354	0.11262052617088492	0.10955591063186099	0.11596166488772364	0.1249932401932348	0.12120067742735635	0.12817030571251536	0.08839898482296285	0.08417943978646991	0.09352151632207131	0.08839898482785113	0.08417943980323486	0.09352151628628164	0.269
MCAR	0.65	lin	ev	0.9999999999984187	0.99999999999832	0.9999999999985122	0.8777492359921755	0.876183454895116	0.8791100233816788	0.8777438777765966	0.8761987497270969	0.8791255932918134	0.8608435781621939	0.8586685367361178	0.8638809882100449	0.8984632010267637	0.893531803002119	0.9050874332005894	0.8984632010411572	0.893531803007094	0.9050874331951907	0.3182
MCAR	0.65	lin	mse	1.5607219188805919e-12	1.472053853539298e-12	1.6458660369056579e-12	0.12079005646740051	0.11761438212905738	0.12387878980540143	0.12079531501787362	0.1176281159804706	0.1238900134947975	0.13751353664167898	0.13321358177845094	0.14230321447789268	0.10035404598308109	0.09218223646289289	0.10650705991680895	0.10035404596911206	0.09218223646835591	0.10650705990833098	0.3182
MCAR	0.75	lin	ev	0.9999999999983983	0.9999999999982274	0.9999999999985372	0.8775503891873088	0.874191282521142	0.880030897458209	0.8775451200571821	0.8741835303706414	0.8800244646317773	0.8551605199523188	0.8518688270874568	0.8586570962645921	0.8811060971937412	0.8736989749893782	0.8890365177380493	0.8811060971990929	0.8736989749974587	0.8890365177434298	0.3668
MCAR	0.75	lin	mse	1.5742412705966992e-12	1.4405097770840716e-12	1.7058346617576479e-12	0.12096660831768458	0.11782311274789208	0.1253610333878707	0.12097203754563854	0.1177987892036042	0.12538341903069322	0.1430979429092924	0.13935027317140103	0.14647219424766278	0.11752006595061437	0.10921208287992987	0.12689685717651628	0.11752006594525574	0.10921208287412057	0.12689685717100183	0.3668
MCAR	0.85	lin	ev	0.9999999999983421	0.9999999999981284	0.9999999999985196	0.893920308909092	0.8900913367272634	0.8963148111331344	0.8939169749400865	0.8901337594719164	0.8963080827828556	0.8632487419907117	0.8590515535395691	0.8669435238235521	0.868516976172652	0.8603985120435008	0.8748593059168821	0.8685169761768569	0.8603985120519742	0.8748593059175234	0.4162
MCAR	0.85	lin	mse	1.6570290093299857e-12	1.5332520513552003e-12	1.779319600432684e-12	0.10484113614118906	0.10085639992130982	0.10849096837581602	0.10484459300562132	0.10088811144961417	0.10849180653400434	0.13514165788773105	0.13039070247892032	0.13940430674741106	0.1299499995416456	0.12333000496892059	0.13819649073112883	0.12994999953768002	0.1233300049726386	0.13819649071643153	0.4162
MCAR	0.95	lin	ev	0.9999999999982121	0.9999999999978739	0.9999999999984346	0.9317350032128078	0.9267002713589341	0.9360066440482544	0.9317294603229369	0.9267021038792821	0.9360211890864207	0.8868223593617465	0.8814444559894756	0.8925475386035793	0.854334533140093	0.8466500377294912	0.866692440997384	0.8543345331389011	0.8466500377214641	0.8666924410161126	0.4649
MCAR	0.95	lin	mse	1.8714159331119036e-12	1.5635220790231441e-12	2.0435600420667025e-12	0.06750734521416038	0.062331845979861106	0.07327965841672737	0.06751274531033277	0.06231638230357068	0.07327806182788923	0.11186525381920287	0.1069692848658178	0.11855480137136679	0.14397541877685813	0.12905887185683965	0.15189259977296576	0.14397541877818015	0.12905887183860687	0.1518925997809462	0.4649
MNAR	0.05	lin	ev	0.9999999999984208	0.9999999999983598	0.9999999999984934	0.9832168550321164	0.9810017066853474	0.9861333438341451	0.9832358129387757	0.9810008832589069	0.9861564819328225	0.9841879314310604	0.9815104777723292	0.9866432684565365	0.9873921641030423	0.9848729555931017	0.9898826759236233	0.9873921641055992	0.9848729556444034	0.9898826759363701	0.024599999999999997
MNAR	0.05	lin	mse	1.554845421243723e-12	1.521715213209128e-12	1.5935830220624751e-12	0.016571382028671273	0.01385116592295027	0.018823509017417472	0.016552698784537585	0.013823959132436446	0.018824390841697847	0.015615707360228274	0.013244691876717587	0.018319890032654232	0.012434151363222613	0.010163580586621451	0.014620035617989583	0.012434151361382432	0.010163580573749723	0.01462003559758431	0.024599999999999997
MNAR	0.15	lin	ev	0.9999999999984259	0.9999999999983691	0.9999999999984835	0.9624873016798634	0.9568761239394208	0.9659716173834916	0.9625059765993035	0.9568925307579035	0.9659906724159898	0.9608803791090654	0.9552058982841474	0.9636951448182118	0.9756336791167175	0.9712957104479392	0.9791900125459394	0.9756336791159059	0.9712957104432827	0.9791900125441706	0.07349999999999998
MNAR	0.15	lin	mse	1.5568874377177573e-12	1.5264409795006387e-12	1.5838483869550627e-12	0.03709720705718662	0.033213183664411325	0.04311524222887844	0.037078705284644006	0.033196521996984	0.04308262199976625	0.038675676212102814	0.03577559836020937	0.045012626626369595	0.024090308229164102	0.02062946332835555	0.02877545821329773	0.024090308229977497	0.02062946334361499	0.028775458218103282	0.07349999999999998
MNAR	0.25	lin	ev	0.9999999999984224	0.9999999999983338	0.9999999999985264	0.9391069923446136	0.9347513869956976	0.9426079603236888	0.939147486637234	0.9348677352432835	0.9425789744269136	0.9351101221513594	0.9319377862471501	0.9392567688841051	0.9595911550749742	0.9548960196348977	0.9637875655977195	0.959591155070665	0.9548960196481078	0.9637875655732212	0.1217
MNAR	0.25	lin	mse	1.5471323881121048e-12	1.5029286603308034e-12	1.5927418434435142e-12	0.060175767349400264	0.05633607686407249	0.06478896377767172	0.060135284749637474	0.0563394489339938	0.06467322700755525	0.06411340246664107	0.060797301804026434	0.06762491804136353	0.039956656318138654	0.0350389634056255	0.044778750766597666	0.03995665632215889	0.03503896344273641	0.04477875075340223	0.1217
MNAR	0.35	lin	ev	0.9999999999984086	0.9999999999983229	0.9999999999985111	0.920974189674584	0.9159080805082063	0.9241223431749037	0.9210754965667478	0.9160444681163045	0.9242054603465433	0.9138469185477553	0.9095886826733741	0.9163703560704517	0.9457213780261575	0.9392834399530399	0.9511466328720155	0.9457213780238847	0.9392834399300414	0.9511466328750257	0.1709
MNAR	0.35	lin	mse	1.5582545989969478e-12	1.4953426721538725e-12	1.598995934888392e-12	0.07811714184501499	0.07409573239507594	0.08450567358347319	0.07801710150899742	0.0739773256785573	0.084409426849133	0.08515559622513422	0.08169970113140489	0.09093766509138168	0.053657619151524005	0.04732336167175285	0.06079690866503892	0.05365761915386237	0.047323361668766745	0.060796908686192155	0.1709
MNAR	0.44999999999999996	lin	ev	0.9999999999984155	0.9999999999983606	0.999999999998485	0.9040841499964027	0.9016891872958661	0.9069500953690068	0.9042280529446401	0.9018780126302034	0.907017843116841	0.896119155785159	0.8923335720532268	0.8992147277768789	0.9324034906878879	0.9269039740635661	0.938561533742049	0.9324034906886121	0.9269039740596223	0.9385615337494315	0.2204
MNAR	0.44999999999999996	lin	mse	1.5597014685520318e-12	1.5074159138885092e-12	1.600750362566384e-12	0.09476491486401148	0.09239986267179603	0.09760969880432586	0.09462350332655048	0.09222597729409276	0.09748282296195603	0.10262408743924079	0.1002284271143869	0.1053726553460347	0.0667436049995292	0.06129294439693923	0.07265078905910956	0.06674360499877044	0.06129294437314682	0.07265078906304054	0.2204
MNAR	0.5499999999999999	lin	ev	0.999999999998383	0.9999999999982768	0.9999999999984736	0.8902927627398396	0.8884711015603977	0.8924939089770524	0.8904301809422158	0.8885454097778732	0.8926125151926534	0.8777935662321747	0.8736259736927423	0.8802755319570297	0.9150735326894972	0.9078549225526193	0.922168145356499	0.9150735326822217	0.9078549225508736	0.9221681453601833	0.269
MNAR	0.5499999999999999	lin	mse	1.5746338767467275e-12	1.5334862347983506e-12	1.6251489822441867e-12	0.10843755226115584	0.10340375709840656	0.11107099128952976	0.10830296799750816	0.10319568692995112	0.11106639766892012	0.12078792422035364	0.11601125460178775	0.1258596459600955	0.08392237058832494	0.07755494409387667	0.09184151059586654	0.0839223705954737	0.07755494408928129	0.0918415106025324	0.269
MNAR	0.65	lin	ev	0.9999999999984214	0.999999999998336	0.999999999998533	0.883192205200438	0.8805589680022929	0.8849642298369005	0.8834369102224133	0.8808050094875115	0.8852721797222065	0.8667160662903287	0.862527604439317	0.8701403268965759	0.9033895283934259	0.8983895744018051	0.9089627837000017	0.9033895283970885	0.8983895744064561	0.9089627837059009	0.31860000000000005
MNAR	0.65	lin	mse	1.5368714399013618e-12	1.4618680061269536e-12	1.597109810458732e-12	0.11541752949796558	0.11155353179885469	0.11818167678912125	0.11517659112109127	0.11134032638342728	0.11800599931793981	0.13166516404596404	0.1288869688361832	0.13515489648048756	0.09551105595098561	0.08929685186026148	0.10249541613661564	0.09551105594724432	0.08929685185435898	0.10249541612549484	0.31860000000000005
MNAR	0.75	lin	ev	0.9999999999983611	0.9999999999982193	0.9999999999985365	0.8832471270110771	0.8815330226129845	0.8861580150106614	0.8834516704979503	0.8816481500612752	0.8863246183611158	0.8599048324166674	0.8548359233708054	0.86273685515117	0.8890799590552285	0.882465420426731	0.8937871288421819	0.889079959048104	0.8824654203911845	0.8937871288490444	0.36669999999999997
MNAR	0.75	lin	mse	1.6014274656952193e-12	1.4999264841867572e-12	1.6831254385085867e-12	0.11538953368784073	0.11203866509077011	0.12017567510186586	0.1151879834146762	0.11167782425633802	0.1200091107535321	0.1384553019332805	0.13499530397310924	0.142918567631831	0.10961125931508305	0.10304674830087437	0.11727987250885738	0.10961125932216284	0.10304674830210231	0.11727987254434896	0.36669999999999997
MNAR	0.85	lin	ev	0.9999999999982029	0.9999999999979612	0.9999999999984126	0.8981091666281122	0.8943112716765176	0.9015013163306281	0.8981958194667531	0.8944272182942241	0.9015817794193428	0.8664776661825737	0.862551992753569	0.8714968337375208	0.8766542987997271	0.8664057273433465	0.884068456464882	0.8766542987985518	0.8664057273414556	0.8840684564644683	0.4161999999999999
MNAR	0.85	lin	mse	1.6957138090421593e-12	1.5464155249274145e-12	1.8338107190027833e-12	0.1006744506558773	0.09687020136236664	0.10495562844832804	0.10058944579262967	0.09681349465173357	0.10488252933583145	0.1319250491072131	0.12661640314517786	0.13714104336982025	0.12180020478048008	0.11586832315091694	0.1299774125870624	0.12180020478137485	0.11586832315129564	0.12997741258623707	0.4161999999999999
MNAR	0.95	lin	ev	0.9999999999981721	0.9999999999977776	0.999999999998493	0.9353925088117355	0.9293844659212758	0.9420454224506472	0.9354942104591585	0.9295648517989092	0.9422152043161248	0.8890778192250304	0.8833880522857682	0.8948057726991745	0.862459548080459	0.8492450115248154	0.8777732009102113	0.8624595480825625	0.8492450115385298	0.877773200901936	0.46510000000000007
MNAR	0.95	lin	mse	1.7338258065572363e-12	1.4735591482658146e-12	1.9559547260487142e-12	0.06384930935974045	0.056437689887088485	0.0696648070077309	0.06374994174868626	0.056271986706173706	0.06948875391331877	0.10958405651692385	0.10323866558378214	0.11544540260426438	0.13586960355025732	0.12043843187156908	0.14989696366850222	0.13586960354808736	0.12043843187949721	0.1498969636549028	0.46510000000000007
