missing_type	missing_rows_proportion	model	evaluation_metric	drop	drop_lower	drop_upper	mean	mean_lower	mean_upper	median	median_lower	median_upper	random	random_lower	random_upper	regression	regression_lower	regression_upper	stochastic	stochastic_lower	stochastic_upper	missing_cells_proportion
MAR	0.05	lin	ev	0.034360343411580764	0.026039389263372154	0.04367937418265555	0.03354017880509145	0.025819663932998865	0.04298536614222215	0.033441543360848494	0.025699803142692795	0.042647279750690104	0.0321642651782897	0.025439304668904067	0.04027465065790248	0.033614289477998674	0.025928051582120942	0.04294386288245952	0.03304389734750139	0.02671633983396715	0.04170465794596728	0.019999999999999997
MAR	0.05	lin	mse	3201.875861218311	2311.7170636506894	5267.169084860033	3099.7572683405174	2251.0835427881725	5029.853480965196	3100.003665033092	2251.6749760075836	5029.99984295451	3103.8225811913335	2259.430129747234	5034.043823325918	3099.4572320042707	2250.761070981795	5029.162045583915	3101.892180121383	2258.517190837587	5032.324517972841	0.019999999999999997
MAR	0.07631578947368421	lin	ev	0.03278412934744982	0.023850715280036794	0.04030265968015306	0.029844347151479222	0.023178988854634458	0.037644530634356965	0.030242925050650814	0.023203081405021142	0.03646117229247958	0.030701328920397654	0.022660854202480457	0.03759290104801935	0.0298174681558561	0.023084335587987087	0.03818093020150534	0.027039204001843387	0.021238481713425655	0.033897851789381844	0.03180000000000001
MAR	0.07631578947368421	lin	mse	3021.905749681008	1025.7501670343818	5298.727009411862	3107.7221716677104	2249.4142222148575	5034.178485226874	3106.650137448899	2249.485548830251	5029.531902160511	3105.268783818176	2255.3329896554897	5025.821706850687	3107.739368680177	2249.8518823616287	5034.740002430453	3115.611235794157	2250.5826743274506	5042.700890226221	0.03180000000000001
MAR	0.10263157894736842	lin	ev	0.037992712818670615	0.03215417783130228	0.04543471655660436	0.03562534924071822	0.03057178420546322	0.043666733173299443	0.035510673368308564	0.030801478140256383	0.043550405094328754	0.030509416894381025	0.023365448859791416	0.03813989128649012	0.03547028270317443	0.030538175678985563	0.043508879818774604	0.031206052543685803	0.0263959083612528	0.0424184117000036	0.04759999999999999
MAR	0.10263157894736842	lin	mse	3294.311663466059	2445.704391262826	5372.463961450509	3092.1358191308054	2243.0098550593575	5020.140045920892	3092.399922297294	2242.8900371844616	5020.370182309959	3104.047670753893	2258.2661874510995	5036.680002192939	3092.8816672359676	2243.386850885954	5020.125791791477	3097.6366354453057	2246.181251812527	5024.820950115145	0.04759999999999999
MAR	0.12894736842105264	lin	ev	0.040555235394016675	0.03390974052269155	0.04809231219874796	0.036408518566219863	0.027290162613676228	0.045756720792120203	0.03579667498641197	0.02656505432163006	0.0454194521039433	0.032636821957757786	0.02148238311238279	0.04163713773668615	0.03642184894336057	0.027358274049706227	0.04583603398030661	0.03430060550214879	0.026782052199351147	0.0457995806365217	0.057800000000000004
MAR	0.12894736842105264	lin	mse	3264.9199532608873	2472.6307003754896	5282.21203610716	3093.5566003545164	2233.903756884641	5040.598205641467	3095.6176603794456	2234.3797749555483	5047.073908532027	3101.689801017537	2244.992072552981	5067.218101263147	3093.7328928294755	2233.624793035217	5040.915573808397	3101.435418691178	2235.0481926461966	5051.895916971931	0.057800000000000004
MAR	0.15526315789473683	lin	ev	0.03404597437553151	0.022350234878536074	0.04678350341805912	0.027229097609672313	0.010534237781331585	0.04495801407801184	0.027860796272596567	0.012903141635424775	0.044687528434760954	0.00235871144347618	-0.011754634249238116	0.042295547785355825	0.027511465289952686	0.010740719344932592	0.045191233166418376	0.022433702070140404	0.00837301651686892	0.04235812865781455	0.07370000000000002
MAR	0.15526315789473683	lin	mse	2655.1003540634238	1384.7092648654357	2857.926556908281	3122.1639767835577	2241.7027739096357	5053.561937406179	3121.4090399509287	2241.3023334324207	5052.065550439792	3193.452544538652	2246.04661591204	5112.446090198732	3121.4982102734525	2241.88798353926	5052.6338388888635	3135.231259466467	2252.066063997899	5077.004787150248	0.07370000000000002
MAR	0.18157894736842106	lin	ev	0.03161188740845576	0.021257935535119454	0.034129454541327625	0.025288300918740247	0.011950872983793215	0.03203846962764398	0.025896575206280536	0.013964023003803422	0.03186880500524189	0.015391664786478954	0.008416557832489124	0.028642712158428618	0.025544706386985826	0.012214615057409145	0.032185141558717045	0.0197281404520272	-0.0021704162003864935	0.030517716398521327	0.07979999999999998
MAR	0.18157894736842106	lin	mse	2853.2317998475337	812.3894760779895	4445.823853617028	3126.981307772256	2264.881908682141	5035.044520728234	3125.0051692312777	2267.714861592878	5032.907094933227	3158.1859602692466	2266.590382690045	5092.063083407867	3126.4646895814994	2264.4291013069424	5034.067494487954	3150.4576116777075	2267.3497409507877	5053.124754206384	0.07979999999999998
MAR	0.20789473684210524	lin	ev	0.03754484366341369	0.030218133128722513	0.05009378659347169	0.026522823704259367	0.014751124261514842	0.04019767585916573	0.02641860687083377	0.013926960084922974	0.03959095385442021	0.009471971709626426	-0.003972664353669025	0.035084116896069495	0.026527417711255864	0.014788329894788732	0.040244837783485365	0.015023494910412638	0.006054415222273096	0.03816661826400855	0.09189999999999998
MAR	0.20789473684210524	lin	mse	2455.763270766696	1246.6574543039526	2844.428845653886	3121.3166150171724	2234.4906286078713	5092.565998704018	3123.3123757996354	2235.0372115845016	5104.312487587363	3195.8041050018187	2247.4375923440034	5140.400363207236	3121.273516668468	2235.629789272103	5091.1324573891325	3149.4164834436983	2245.27489083976	5116.331454103893	0.09189999999999998
